filename,glare,road,traffic,weather,scene,timeofday
cbd35eab-62b85b18.jpg,0,0,0,undefined,residential,daytime
cbd64c44-cdb37ccb.jpg,0,0,0,undefined,residential,daytime
cbd695ed-0cc7bee1.jpg,0,0,1,undefined,city street,daytime
cbd695ed-76f1f655.jpg,0,0,1,rainy,city street,daytime
cbd12311-68a134d8.jpg,0,0,1,clear,residential,daytime
cbd12311-081bd652.jpg,0,0,1,clear,city street,daytime
cbd12311-435e80c9.jpg,0,0,1,clear,highway,daytime
cbdc7b52-0b848407.jpg,0,0,1,overcast,city street,daytime
cbdc7b52-013f6dd0.jpg,0,0,1,clear,city street,night
cbdc7b52-87deb9ef.jpg,0,0,0,clear,city street,night
cbdc7b52-739066ba.jpg,0,0,1,undefined,city street,daytime
cbdc7b52-f6a10140.jpg,0,0,1,partly cloudy,city street,daytime
cbe1a98e-59c820bc.jpg,0,0,1,undefined,highway,daytime
cbe03e14-94acd2c5.jpg,0,0,1,overcast,highway,daytime
cbe03e14-10934c59.jpg,0,0,1,overcast,highway,daytime
cbe5d542-c2f39240.jpg,0,0,1,clear,city street,daytime
cbe5d542-d6126a85.jpg,0,0,2,undefined,city street,daytime
cbe7b91f-df03c989.jpg,0,0,0,clear,city street,night
cbe7b91f-fd443161.jpg,0,0,1,clear,highway,night
cbe8b297-48e4c903.jpg,0,0,1,partly cloudy,city street,daytime
cbe8cc9b-a5f6ec17.jpg,0,0,1,clear,city street,daytime
cbe45d27-c13af258.jpg,0,0,1,overcast,city street,dawn/dusk
cbe45fe8-aac5a5b2.jpg,0,0,1,snowy,highway,daytime
cbe73da0-11c8b8bb.jpg,0,0,0,clear,city street,dawn/dusk
cbe73da0-461983da.jpg,0,0,1,clear,highway,daytime
cbe92e30-aabe2055.jpg,0,0,1,partly cloudy,highway,dawn/dusk
cbe92e30-aeb0f552.jpg,0,0,1,partly cloudy,highway,daytime
cbe712c2-553f3086.jpg,0,0,1,clear,city street,daytime
cbe712c2-958c0873.jpg,0,0,1,overcast,highway,daytime
cbe712c2-48280ae0.jpg,0,0,1,clear,city street,daytime
cbe712c2-e12e21b5.jpg,0,0,1,clear,residential,daytime
cbe3299e-1d927aac.jpg,0,0,1,undefined,city street,daytime
cbe7477d-e5bf341e.jpg,0,0,1,clear,city street,night
cbe50013-8a41f894.jpg,0,0,1,overcast,city street,daytime
cbe50013-a8851836.jpg,0,0,1,undefined,highway,daytime
cbea6bbf-0cbcfd64.jpg,0,0,2,undefined,city street,daytime
cbed3fd1-314723c8.jpg,0,0,1,clear,city street,night
cbedb6a7-449bf85d.jpg,0,0,1,clear,highway,daytime
cbee1f79-b5b7cfb8.jpg,0,0,1,clear,city street,daytime
cbee3cf3-347250e8.jpg,0,0,1,clear,city street,night
cbee9a97-482294d7.jpg,0,0,1,clear,city street,daytime
cbf0f27b-61947a8c.jpg,1,1,1,snowy,city street,night
cbf1c1b8-90222583.jpg,1,1,0,rainy,highway,dawn/dusk
cbf2d780-1c82b953.jpg,0,0,1,overcast,highway,dawn/dusk
cbf2d780-2cc23940.jpg,0,0,0,clear,city street,daytime
cbf2d780-5f5946f8.jpg,0,0,1,clear,city street,daytime
cbf2d780-372a5267.jpg,0,0,1,clear,city street,daytime
cbf2d780-06947287.jpg,0,0,1,overcast,city street,daytime
cbf2d780-a6d78b98.jpg,0,0,1,clear,residential,daytime
cbf2d780-a086e582.jpg,0,0,1,overcast,city street,daytime
cbf16d34-693e440c.jpg,0,0,2,rainy,city street,daytime
cbf97c6e-e7ccab29.jpg,0,0,1,clear,city street,daytime
cbf622f5-06c371dd.jpg,0,0,2,partly cloudy,city street,daytime
cbf622f5-48bf3236.jpg,0,0,1,undefined,highway,daytime
cbf622f5-96a1e93f.jpg,0,0,2,partly cloudy,city street,daytime
cbf622f5-925372ec.jpg,0,0,1,partly cloudy,city street,daytime
cbf622f5-a1b27f78.jpg,0,0,1,undefined,city street,daytime
cbf622f5-da7369bc.jpg,0,0,0,clear,city street,daytime
cbf68658-8001f6d9.jpg,0,0,0,overcast,city street,daytime
cbf84011-2b35cf8b.jpg,0,0,2,undefined,city street,daytime
cbfa24be-e8f8ce38.jpg,0,0,1,overcast,highway,daytime
cbfc4658-7e8729f0.jpg,0,0,1,clear,city street,night
cbfc4658-8a2b148f.jpg,0,0,1,overcast,city street,daytime
cbfc4658-50b26510.jpg,0,0,0,clear,residential,night
cbfc4658-93e25fbf.jpg,0,0,0,overcast,city street,daytime
cbfce968-1a476840.jpg,0,0,1,undefined,city street,daytime
cbfd3c55-9e5eab86.jpg,0,0,1,clear,highway,night
cc00fe72-1938bf2e.jpg,0,0,1,undefined,city street,daytime
cc0bba5a-303ff57b.jpg,0,0,0,clear,residential,daytime
cc0be15b-b68b23c2.jpg,0,0,1,overcast,residential,daytime
cc0be15b-b599ce4f.jpg,0,0,1,overcast,city street,daytime
cc0d756e-1e5c9739.jpg,0,0,2,undefined,city street,daytime
cc0e3c45-5fb0e452.jpg,0,0,1,clear,city street,night
cc0e3c45-8d7ad764.jpg,0,0,1,overcast,highway,dawn/dusk
cc0e3c45-23803f57.jpg,0,0,2,undefined,city street,daytime
cc0e3c45-72198e25.jpg,0,0,1,partly cloudy,highway,daytime
cc0e38f5-72db5b25.jpg,0,0,1,undefined,city street,daytime
cc0e87d8-915720ff.jpg,0,0,1,clear,highway,night
cc0f4fd6-3ca94fe9.jpg,0,0,0,clear,highway,night
cc0ffeed-4110e03a.jpg,0,0,0,clear,residential,daytime
cc0ffeed-291914b0.jpg,0,0,1,snowy,city street,daytime
cc1c40bb-d0ce34c5.jpg,0,0,1,snowy,city street,daytime
cc1cdb32-25fde05a.jpg,0,0,1,undefined,city street,daytime
cc1d043b-9c028836.jpg,0,0,1,partly cloudy,city street,dawn/dusk
cc1d3666-fe5994ae.jpg,0,0,1,clear,highway,night
cc1e3ecf-ac0094c9.jpg,0,0,1,clear,city street,night
cc1ea55c-ae732ba3.jpg,0,0,1,clear,residential,night
cc1ea55c-e6f17aa6.jpg,0,0,1,clear,city street,night
cc1ea55c-f6bbdc7c.jpg,0,0,1,clear,city street,night
cc1faca6-8edbad92.jpg,1,0,1,clear,highway,night
cc1faca6-f737ad12.jpg,0,0,1,undefined,city street,dawn/dusk
cc2d6685-7648e9cc.jpg,0,0,1,overcast,city street,daytime
cc2e048a-f0318ec1.jpg,0,0,0,clear,city street,night
cc2f3c35-9366a951.jpg,0,0,1,clear,city street,night
cc2f94ff-d9c0355d.jpg,0,0,1,overcast,city street,daytime
cc2fa3e3-3109e987.jpg,0,0,1,clear,residential,daytime
cc2fa3e3-f8d2cf56.jpg,0,0,1,clear,city street,daytime
cc2faec4-66fb5691.jpg,1,0,1,partly cloudy,city street,dawn/dusk
cc2faec4-75465a1c.jpg,1,0,1,clear,highway,dawn/dusk
cc2fed05-213cc601.jpg,1,0,0,clear,city street,night
cc2fed05-dc603679.jpg,0,0,0,snowy,city street,night
cc3bae6a-e9585ae9.jpg,0,0,0,snowy,residential,daytime
cc3bb4ea-1a99981a.jpg,0,0,0,clear,residential,night
cc3bb4ea-1cb8b75a.jpg,0,0,1,snowy,city street,night
cc3bb4ea-7a91107d.jpg,0,0,2,clear,city street,night
cc3bb4ea-35dcc154.jpg,1,0,0,clear,city street,night
cc3bb4ea-ae675052.jpg,0,0,0,clear,city street,night
cc3bb4ea-ba787cf3.jpg,0,0,0,clear,highway,night
cc3bb4ea-e408aeea.jpg,0,0,2,snowy,city street,night
cc3d6fb3-431c8af3.jpg,0,0,0,undefined,city street,daytime
cc3d9a74-332c6b55.jpg,0,0,1,clear,highway,daytime
cc3d9a74-642b38ec.jpg,0,0,1,clear,city street,daytime
cc3d9a74-a83db7f7.jpg,0,0,1,clear,city street,daytime
cc3f1794-4ce46eed.jpg,0,0,1,overcast,city street,daytime
cc3f1794-4ec2fd26.jpg,0,0,1,undefined,city street,daytime
cc3f1794-19c031cb.jpg,0,0,1,overcast,city street,daytime
cc3f1794-11266fc3.jpg,0,0,0,overcast,parking lot,daytime
cc3f1794-c8f74860.jpg,0,0,1,undefined,city street,daytime
cc3f1794-f4868199.jpg,0,0,1,undefined,city street,daytime
cc4b4f0d-52b86754.jpg,0,0,2,clear,highway,night
cc4b4f0d-c99a86eb.jpg,0,0,1,clear,city street,night
cc4be2ad-aeba6b9a.jpg,0,0,1,clear,city street,dawn/dusk
cc4be2ad-d203081d.jpg,0,0,0,clear,city street,dawn/dusk
cc4be2ad-e9088c2f.jpg,0,0,1,undefined,residential,daytime
cc4d46b3-254c45bb.jpg,0,0,1,clear,city street,daytime
cc4d46b3-c3fd6c9a.jpg,0,0,1,clear,highway,daytime
cc4d418c-6070d7f8.jpg,0,0,1,clear,city street,daytime
cc4d418c-d4f1e754.jpg,0,0,0,clear,highway,daytime
cc4dbb2d-b515e77d.jpg,0,0,1,partly cloudy,highway,daytime
cc4f9db8-0a70a66e.jpg,1,0,1,clear,city street,night
cc4f30bc-03fb64ac.jpg,1,1,1,rainy,city street,night
cc4f41af-2a4b5403.jpg,0,0,1,clear,highway,night
cc4f1367-2282746e.jpg,0,0,1,clear,highway,night
cc5a9059-19f3c4b1.jpg,1,1,1,rainy,highway,night
cc5a9059-b5e4a048.jpg,0,0,1,snowy,highway,night
cc5b4bad-03534d70.jpg,0,0,1,clear,highway,night
cc5cd07b-1fb23b2e.jpg,0,0,1,clear,city street,daytime
cc5ebf55-7c5fc7e5.jpg,0,0,1,clear,city street,daytime
cc5ebf55-16173e3a.jpg,0,0,1,clear,highway,daytime
cc5ebf55-ae19944e.jpg,0,0,1,clear,city street,daytime
cc5efb6b-928ecd99.jpg,0,0,1,snowy,city street,daytime
cc5efb6b-d84de28e.jpg,0,0,1,snowy,city street,daytime
cc5f60e4-104ec4fa.jpg,0,0,0,clear,undefined,night
cc5fb87e-22bcbb3b.jpg,0,0,1,clear,city street,night
cc5fb87e-59402df7.jpg,0,0,1,clear,city street,night
cc6aa586-a2f572ff.jpg,0,0,1,clear,highway,daytime
cc6aa586-bbb2192a.jpg,0,0,1,clear,city street,daytime
cc6aa586-d96a6c8d.jpg,0,0,1,clear,highway,daytime
cc6c2e77-23d39545.jpg,0,0,1,overcast,highway,daytime
cc6ce470-fbe4fa91.jpg,0,0,0,clear,city street,night
cc6d6caa-053d87dc.jpg,0,0,0,partly cloudy,city street,daytime
cc6ddc67-2dd13c80.jpg,0,0,1,clear,city street,night
cc6ddc67-bbac8843.jpg,0,0,0,clear,city street,night
cc6ed4c9-ffb94309.jpg,1,0,2,clear,city street,night
cc7b0a4d-e8dfd84a.jpg,0,0,2,rainy,highway,daytime
cc7fb6f4-239c72ea.jpg,0,0,1,clear,highway,daytime
cc7ffc6e-44a5025e.jpg,0,0,2,clear,highway,daytime
cc7ffc6e-f529b6b6.jpg,0,0,1,undefined,city street,daytime
cc8a7401-5a949d74.jpg,0,0,2,clear,city street,daytime
cc8a7401-bfe6868e.jpg,0,0,1,clear,city street,daytime
cc8b48fe-c926e3c2.jpg,0,0,0,clear,city street,night
cc8c34bc-16142937.jpg,0,0,1,clear,city street,daytime
cc8c34bc-fbe81d94.jpg,0,0,0,clear,city street,daytime
cc8c89a9-3ce5a26a.jpg,0,0,0,clear,city street,dawn/dusk
cc8c89a9-58404e79.jpg,0,0,0,clear,residential,daytime
cc8c89a9-df9712d8.jpg,0,0,1,clear,city street,daytime
cc8ca86f-59a7afb1.jpg,0,0,1,clear,city street,night
cc8cbbe1-a8cc3a71.jpg,0,0,1,overcast,city street,daytime
cc8d5a50-92a79d46.jpg,0,0,1,undefined,residential,daytime
cc8dc586-d68d3111.jpg,0,0,1,clear,city street,night
cc8e6958-31d716a7.jpg,0,0,1,clear,residential,daytime
cc8ec5a4-ef3927b2.jpg,0,0,1,partly cloudy,city street,daytime
cc8f48fd-58f196f5.jpg,0,0,1,undefined,city street,daytime
cc8f48fd-bf92d5f8.jpg,0,0,2,partly cloudy,city street,daytime
cc09dc1a-d106929d.jpg,1,0,1,undefined,highway,daytime
cc9b85b6-23139590.jpg,0,0,1,undefined,city street,daytime
cc9cb3d5-1c1cdf87.jpg,0,0,2,undefined,city street,daytime
cc9d2250-aa5268b6.jpg,0,0,1,clear,city street,daytime
cc9d2250-d877b975.jpg,0,0,2,undefined,city street,daytime
cc9d2250-dd836442.jpg,0,0,2,undefined,city street,daytime
cc9d2250-fba65525.jpg,0,0,1,partly cloudy,highway,daytime
cc10f864-08d74bc0.jpg,0,0,0,clear,highway,night
cc12c648-50282a58.jpg,0,0,0,snowy,city street,night
cc12dd7f-15268c57.jpg,0,0,0,clear,residential,dawn/dusk
cc14b1c2-30c89f92.jpg,0,0,2,undefined,city street,night
cc14b1c2-6748454d.jpg,0,0,0,undefined,residential,daytime
cc17fb55-0d4b4694.jpg,0,0,1,clear,city street,daytime
cc21dbd8-bdc6e678.jpg,0,0,1,clear,city street,daytime
cc24b908-5ec35400.jpg,0,0,1,clear,city street,night
cc24b908-8b85acdc.jpg,0,0,1,clear,city street,night
cc24b908-71ca827f.jpg,0,0,0,clear,residential,night
cc24b908-463a7f6f.jpg,0,0,0,clear,residential,night
cc24b908-818acd24.jpg,1,0,0,clear,city street,night
cc24b908-85865c46.jpg,0,0,0,clear,residential,night
cc24b908-97885fbf.jpg,0,0,0,clear,residential,night
cc24b908-8858731d.jpg,1,0,1,rainy,highway,night
cc24b908-a7e58e8e.jpg,0,0,1,clear,city street,night
cc24b908-e4aab9d5.jpg,0,0,1,clear,highway,night
cc24b908-eb6a3282.jpg,0,0,0,rainy,residential,night
cc24b908-ec720dca.jpg,0,0,0,clear,residential,night
cc24b908-eee7dda1.jpg,0,0,0,clear,residential,night
cc26dee3-78664fbd.jpg,0,0,1,undefined,city street,daytime
cc26dee3-c063b9cc.jpg,0,0,1,clear,city street,daytime
cc27a12a-692adf76.jpg,0,0,1,clear,highway,daytime
cc27a12a-28769998.jpg,0,0,1,clear,highway,daytime
cc27db0f-c30bd65c.jpg,0,0,1,partly cloudy,residential,daytime
cc32aa15-894fde3b.jpg,0,0,0,clear,city street,night
cc32aa15-c9fc611a.jpg,0,0,0,clear,city street,night
cc33fde0-04ef8142.jpg,0,0,1,clear,city street,night
cc33fde0-23ac8ded.jpg,0,0,1,clear,highway,night
cc33fde0-38caf4b9.jpg,0,0,0,clear,city street,night
cc33fde0-093a1899.jpg,0,0,0,clear,city street,night
cc33fde0-be19b701.jpg,0,0,1,clear,city street,night
cc33fde0-d9ec566f.jpg,0,0,1,overcast,highway,daytime
cc33fde0-ffa8ba7d.jpg,0,0,1,clear,highway,night
cc34a2b1-2a2d4b50.jpg,0,0,0,clear,highway,night
cc34a2b1-cf58e5ad.jpg,0,0,1,clear,highway,night
cc34dfb8-99a9b9c4.jpg,0,0,1,clear,city street,night
cc47d208-fd47ee1b.jpg,0,0,1,clear,city street,daytime
cc48d81f-f56870dd.jpg,0,1,1,rainy,city street,daytime
cc54e2ee-7b38aef6.jpg,0,0,0,clear,highway,night
cc54e2ee-61c5c680.jpg,0,0,1,clear,city street,night
cc54e2ee-c9c737b5.jpg,0,0,0,clear,residential,night
cc54e2ee-feffc8ee.jpg,0,0,0,clear,city street,night
cc55cc0b-e3bd032c.jpg,0,0,0,clear,city street,daytime
cc57b79e-613f2fab.jpg,0,0,1,overcast,city street,daytime
cc58b45f-04590ff8.jpg,0,0,1,clear,highway,daytime
cc58cb36-add14e69.jpg,0,0,1,overcast,highway,daytime
cc59b570-fa6f8d84.jpg,0,0,1,overcast,highway,daytime
cc59e8f0-048cf243.jpg,0,0,1,clear,city street,daytime
cc60cabd-14f662a1.jpg,0,0,1,clear,highway,daytime
cc70e239-27dc9f54.jpg,0,0,2,clear,highway,daytime
cc71e83a-8c02c549.jpg,0,0,1,partly cloudy,highway,daytime
cc73b69d-b31c28dc.jpg,0,0,1,partly cloudy,highway,daytime
cc74ba60-c11c4ada.jpg,0,0,1,undefined,city street,daytime
cc74d7f5-09a31f94.jpg,0,0,0,snowy,highway,daytime
cc74d7f5-d4159d3b.jpg,0,0,1,snowy,highway,daytime
cc74e071-e232182f.jpg,0,0,2,overcast,city street,dawn/dusk
cc77e273-54107a94.jpg,0,0,1,clear,city street,daytime
cc79b8aa-8c3854fa.jpg,0,0,0,clear,city street,night
cc79b8aa-106e8ded.jpg,0,0,1,clear,city street,night
cc79b8aa-a7414848.jpg,0,0,1,clear,city street,night
cc79b8aa-ad37895b.jpg,0,0,1,clear,city street,night
cc79b8aa-fd81fd8f.jpg,0,0,1,clear,highway,night
cc79bd30-027662c7.jpg,0,0,1,overcast,city street,daytime
cc87a3d2-8fad3530.jpg,0,0,2,clear,city street,night
cc89ab6f-f9ae03a5.jpg,0,0,1,overcast,residential,daytime
cc89dfe4-257a237d.jpg,0,0,1,partly cloudy,highway,night
cc090db9-d319cbb3.jpg,0,0,1,clear,highway,daytime
cc94e589-66a7b77b.jpg,0,0,0,rainy,city street,daytime
cc94e589-72ae579f.jpg,0,0,0,undefined,residential,daytime
cc94e589-96be5e99.jpg,0,0,1,rainy,residential,daytime
cc94e589-256d2c8e.jpg,0,0,1,rainy,city street,daytime
cc94e589-765ece7e.jpg,0,0,1,rainy,city street,daytime
cc94e589-8344f31e.jpg,0,0,0,rainy,residential,daytime
cc94e589-a2f1083d.jpg,0,0,1,rainy,city street,daytime
cc95d29e-265c7365.jpg,0,0,1,clear,highway,night
cc97f4b5-1168ca4d.jpg,0,0,1,clear,highway,daytime
cc97fab0-a355c8b2.jpg,0,0,0,clear,highway,daytime
cc97fab0-f9a08d07.jpg,0,0,1,clear,highway,daytime
cc99ac9c-f1e964b0.jpg,1,0,1,rainy,city street,night
cc128cf6-6cf3c17c.jpg,0,0,0,rainy,highway,night
cc128cf6-75b8eb97.jpg,0,0,0,rainy,highway,night
cc143f30-8124f9ce.jpg,0,0,1,clear,city street,daytime
cc143f30-b3d2cf65.jpg,0,0,2,clear,city street,daytime
cc154f56-27f7d6f2.jpg,0,0,1,clear,highway,night
cc162a30-0c73ff6a.jpg,0,0,1,clear,residential,daytime
cc223b4a-5c5245c4.jpg,0,0,2,undefined,city street,daytime
cc223b4a-106da3a1.jpg,0,0,1,overcast,city street,daytime
cc223b4a-cef96d47.jpg,0,0,1,undefined,city street,daytime
cc236fd9-9f8f27dd.jpg,0,0,1,clear,highway,night
cc236fd9-90d374e4.jpg,0,0,1,clear,highway,night
cc250c68-3000506f.jpg,0,2,0,snowy,residential,night
cc262c76-11c3c6b4.jpg,0,0,1,clear,city street,night
cc289a8f-2bfa8b70.jpg,0,0,1,clear,city street,dawn/dusk
cc331f16-9d87594e.jpg,0,0,1,overcast,city street,daytime
cc331f16-32f04288.jpg,0,0,1,overcast,city street,daytime
cc388c9e-2a036fae.jpg,0,0,2,clear,city street,night
cc388c9e-b41eace6.jpg,0,0,2,clear,city street,night
cc420b48-6d2c57c9.jpg,0,0,0,clear,residential,night
cc420b48-783d8d83.jpg,0,0,0,clear,residential,dawn/dusk
cc420b48-2516d9c7.jpg,0,0,0,clear,city street,night
cc420b48-05897b20.jpg,0,0,1,clear,city street,night
cc420b48-a89b074c.jpg,0,0,1,clear,city street,night
cc420b48-cefb43bf.jpg,0,0,0,clear,highway,night
cc479b69-37d1a516.jpg,0,0,1,clear,city street,daytime
cc524f08-88e99cc8.jpg,0,0,1,partly cloudy,city street,daytime
cc524f08-981f4d50.jpg,0,0,1,partly cloudy,highway,daytime
cc564bbe-6ceefab5.jpg,0,0,1,clear,highway,night
cc564bbe-444390ff.jpg,0,0,1,clear,highway,night
cc569fa0-5fa15756.jpg,0,0,1,clear,city street,night
cc596e29-57af6633.jpg,0,0,1,undefined,city street,dawn/dusk
cc599c2f-631d986b.jpg,0,0,1,overcast,city street,daytime
cc599c2f-daa3587e.jpg,0,0,0,clear,highway,dawn/dusk
cc599c2f-f05862b7.jpg,0,0,1,partly cloudy,residential,daytime
cc0635d6-45630353.jpg,0,0,1,clear,city street,night
cc687f04-e30ea0b9.jpg,0,0,1,clear,city street,daytime
cc725d1b-8c132d23.jpg,0,0,1,undefined,residential,daytime
cc725d1b-17871dd6.jpg,0,0,1,clear,highway,daytime
cc754ceb-fa70fb92.jpg,0,0,1,clear,city street,daytime
cc780a3c-2e78aee1.jpg,0,0,0,undefined,city street,daytime
cc788c3e-72fda23c.jpg,0,0,1,snowy,residential,daytime
cc788c3e-517cc65a.jpg,0,0,1,snowy,city street,daytime
cc858ca6-3b08aad7.jpg,0,0,1,snowy,city street,dawn/dusk
cc872b53-2fa985fc.jpg,0,0,1,undefined,city street,daytime
cc881b78-5fef2a5d.jpg,0,0,0,clear,city street,night
cc881b78-b5061513.jpg,0,0,1,clear,city street,night
cc882e05-6fc56933.jpg,0,0,1,snowy,city street,night
cc882e05-8b03e2b7.jpg,0,0,0,snowy,city street,daytime
cc892afa-0b55cf6e.jpg,0,0,1,clear,residential,dawn/dusk
cc930b11-0c563693.jpg,0,0,2,clear,city street,daytime
cc930b11-0d293816.jpg,0,0,2,undefined,city street,daytime
cc957b71-83ab8b02.jpg,0,0,1,clear,highway,night
cc1581ef-0d797091.jpg,0,0,1,partly cloudy,parking lot,daytime
cc1581ef-20c07d11.jpg,0,0,1,undefined,residential,daytime
cc1675ce-5a4d7295.jpg,0,1,1,rainy,highway,daytime
cc1905aa-cae4a558.jpg,0,0,0,undefined,city street,daytime
cc2393fc-b35cf107.jpg,0,0,1,clear,city street,daytime
cc3294d1-348ad004.jpg,0,0,0,undefined,city street,daytime
cc3294d1-94693662.jpg,0,0,1,undefined,highway,daytime
cc4212b2-89e9a9c9.jpg,0,0,0,clear,city street,night
cc4748fc-9fc4a6b4.jpg,0,0,1,clear,highway,daytime
cc4754c0-a8e8b745.jpg,0,0,1,partly cloudy,city street,daytime
cc5826db-6cae4d5a.jpg,0,0,0,overcast,highway,dawn/dusk
cc5826db-ea40cd3a.jpg,0,0,0,overcast,residential,daytime
cc6530e7-4fb1baf4.jpg,0,0,1,clear,city street,night
cc7060d5-6fdc2078.jpg,0,0,0,clear,highway,daytime
cc7610dc-25dc7a65.jpg,0,0,1,clear,city street,night
cc8306ac-3a8b8e14.jpg,0,0,1,undefined,city street,daytime
cc8829be-ce53b8f1.jpg,0,0,0,clear,city street,daytime
cc9972d3-0f9d8264.jpg,0,0,1,partly cloudy,highway,daytime
cc9972d3-9f8c6c91.jpg,0,0,1,undefined,tunnel,undefined
cc24636f-32057058.jpg,0,0,1,clear,city street,daytime
cc29749e-c7e0930f.jpg,0,0,2,snowy,city street,night
cc30362b-8893afcc.jpg,0,0,1,overcast,city street,daytime
cc30362b-cac19bd9.jpg,0,0,2,undefined,city street,daytime
cc53563d-e7bf8bbb.jpg,0,0,2,clear,city street,daytime
cc062302-09d7906d.jpg,0,0,1,clear,city street,night
cc062302-b944ef68.jpg,0,0,1,clear,city street,daytime
cc062302-f0e81d2a.jpg,0,0,1,clear,city street,night
cc70121d-228f0554.jpg,0,0,1,clear,city street,night
cc76858a-5b920ae6.jpg,0,0,2,overcast,city street,daytime
cc76858a-df4452a2.jpg,0,0,0,partly cloudy,highway,daytime
cc90315c-816a3ed6.jpg,0,0,1,rainy,city street,night
cc112114-4137cd19.jpg,0,0,0,clear,highway,night
cc115808-d5ba85e8.jpg,0,0,0,clear,highway,night
cc188009-c910d3c1.jpg,0,0,0,overcast,city street,dawn/dusk
cc272644-ec36abae.jpg,0,0,1,clear,city street,daytime
cc350056-47e6f468.jpg,0,0,1,clear,city street,night
cc420104-c11e86c8.jpg,0,0,0,clear,city street,night
cc538879-a465ada4.jpg,1,1,1,rainy,highway,night
cc538879-d348877a.jpg,1,1,1,rainy,city street,night
cc618930-bb9fd79f.jpg,0,0,1,undefined,city street,daytime
cc694474-0e0f6570.jpg,0,1,1,rainy,city street,daytime
cc700364-1988f276.jpg,0,0,0,rainy,residential,daytime
cc700364-86687937.jpg,0,0,1,undefined,city street,daytime
cc700364-e427d41c.jpg,0,0,1,overcast,city street,daytime
cca3adac-1fc0a20f.jpg,0,0,0,overcast,city street,daytime
cca05f55-51ce8fe1.jpg,0,0,1,clear,city street,night
cca6a110-32801987.jpg,0,0,1,undefined,city street,daytime
cca17b98-1639bb7c.jpg,0,0,1,snowy,city street,daytime
cca96d47-9ea3e639.jpg,0,0,0,clear,residential,daytime
cca96d47-c214cf4d.jpg,0,0,0,clear,city street,daytime
cca96d47-d34b171f.jpg,0,0,0,clear,city street,daytime
cca0186b-d661a474.jpg,0,0,1,partly cloudy,city street,dawn/dusk
cca366ff-0a475353.jpg,0,0,1,overcast,highway,dawn/dusk
cca366ff-7c8d24d3.jpg,0,0,1,overcast,residential,daytime
cca366ff-17bc0463.jpg,0,0,1,clear,highway,daytime
cca366ff-997f0af2.jpg,0,0,1,rainy,highway,daytime
cca366ff-c10bb637.jpg,0,0,1,rainy,undefined,daytime
cca0838d-dde10c3a.jpg,0,0,1,overcast,city street,daytime
cca7894c-d2bb0f59.jpg,0,0,1,clear,city street,daytime
cca22951-b79a6c1c.jpg,1,0,0,snowy,city street,night
cca33354-a7713e9f.jpg,0,0,1,overcast,highway,daytime
ccaa1ebb-8a16f19d.jpg,0,0,1,undefined,city street,daytime
ccaa1ebb-6428aee3.jpg,0,0,1,undefined,city street,daytime
ccaa1ebb-bed7458f.jpg,0,0,1,partly cloudy,city street,daytime
ccab00d6-1cd55fc3.jpg,0,0,2,clear,city street,night
ccab51fd-590c910d.jpg,0,0,0,clear,city street,night
ccab51fd-b3f9dde5.jpg,0,0,0,clear,city street,night
ccab51fd-b366d929.jpg,0,0,0,clear,city street,night
ccabd6af-5db3a906.jpg,0,0,0,clear,city street,night
ccac73ed-b41e4cbf.jpg,0,0,0,undefined,undefined,undefined
ccad4f69-ebc3f954.jpg,0,0,1,clear,city street,daytime
ccadd139-ffcbeb8e.jpg,0,0,1,partly cloudy,city street,daytime
ccb1d4ea-5c2150b8.jpg,0,0,1,snowy,city street,night
ccb1d4ea-753d8015.jpg,0,0,2,snowy,city street,night
ccb2ba45-2e7143dd.jpg,0,0,2,clear,highway,daytime
ccb3c14c-8112317d.jpg,0,0,0,clear,residential,daytime
ccb3ce82-7aa67fb6.jpg,0,0,0,undefined,city street,daytime
ccb3da66-2e920bc4.jpg,0,0,1,clear,city street,night
ccb3da66-7288e775.jpg,0,1,1,rainy,city street,night
ccb3ee5b-29358ba2.jpg,0,0,0,clear,highway,daytime
ccb3ee5b-bcee0539.jpg,0,0,1,clear,highway,daytime
ccb3ee5b-bf300c5f.jpg,0,0,1,undefined,city street,daytime
ccb3ee5b-de132545.jpg,0,0,1,partly cloudy,residential,daytime
ccb3fa02-acd38edd.jpg,0,0,0,clear,city street,night
ccb9e408-acf2f3e6.jpg,0,0,0,clear,city street,night
ccb9e408-e2281189.jpg,0,0,0,clear,city street,night
ccb40a04-8d7025f3.jpg,0,0,1,clear,city street,daytime
ccb40a04-df6c433f.jpg,0,0,0,overcast,residential,daytime
ccb252e0-23351b09.jpg,0,0,1,clear,city street,night
ccb252e0-b3af3445.jpg,0,0,0,clear,residential,night
ccb252e0-fa286140.jpg,0,0,0,clear,parking lot,night
ccb961b6-1aa1996a.jpg,0,0,1,overcast,highway,daytime
ccb961b6-66bd00c0.jpg,0,0,1,rainy,highway,daytime
ccb961b6-569b44d1.jpg,0,0,0,overcast,highway,daytime
ccb961b6-c9504b72.jpg,0,0,1,overcast,city street,dawn/dusk
ccb961b6-f26df9a9.jpg,0,0,1,overcast,highway,daytime
ccb9687d-08d9dec0.jpg,0,0,2,partly cloudy,parking lot,daytime
ccb9687d-8ffcb52e.jpg,0,0,1,clear,highway,daytime
ccb9687d-792f69b6.jpg,0,0,1,undefined,residential,daytime
ccb18836-5d969031.jpg,0,0,0,clear,residential,night
